 6460.150   0.996399
 6460.200   0.996394
 6460.250   0.996389
 6460.300   0.996383
 6460.350   0.996378
 6460.400   0.996371
 6460.450   0.996365
 6460.500   0.996357
 6460.550   0.996348
 6460.600   0.996334
 6460.650   0.996319
 6460.700   0.996298
 6460.750   0.996263
 6460.800   0.996196
 6460.850   0.996060
 6460.900   0.995922
 6460.950   0.995938
 6461.000   0.995866
 6461.050   0.995548
 6461.100   0.995594
 6461.150   0.996004
 6461.200   0.996209
 6461.250   0.996258
 6461.300   0.996271
 6461.350   0.996276
 6461.400   0.996278
 6461.450   0.996278
 6461.500   0.996276
 6461.550   0.996283
 6461.600   0.996282
 6461.650   0.996278
 6461.700   0.996273
 6461.750   0.996269
 6461.800   0.996264
 6461.850   0.996260
 6461.900   0.996255
 6461.950   0.996250
 6462.000   0.996246
 6462.050   0.996241
 6462.100   0.996236
 6462.150   0.996231
 6462.200   0.996225
 6462.250   0.996219
 6462.300   0.996212
 6462.350   0.996202
 6462.400   0.996167
 6462.450   0.994931
 6462.500   0.977234
 6462.550   0.931208
 6462.600   0.939151
 6462.650   0.983158
 6462.700   0.993202
 6462.750   0.993485
 6462.800   0.995482
 6462.850   0.996126
 6462.900   0.996160
 6462.950   0.996148
 6463.000   0.996077
 6463.050   0.996041
 6463.100   0.996147
 6463.150   0.996143
 6463.200   0.996138
 6463.250   0.996133
 6463.300   0.996128
 6463.350   0.996122
 6463.400   0.996115
 6463.450   0.996107
 6463.500   0.996091
 6463.550   0.996036
